RUN	pokemonapi.PokemonApiTest	pokemonapitest	1720739023030	 	3.11.3
REQUEST		Get Pikachu	1720739028130	1720739028162	OK	 
USER	Pokemon API Test	END	1720739028178
USER	Pokemon API Test	END	1720739028178
USER	Pokemon API Test	START	1720739028178
REQUEST		Get Pikachu	1720739028129	1720739028153	OK	 
REQUEST		Get Pikachu	1720739028108	1720739028158	OK	 
USER	Pokemon API Test	END	1720739028180
REQUEST		Get Pikachu	1720739028130	1720739028180	OK	 
USER	Pokemon API Test	END	1720739028184
REQUEST		Get Pikachu	1720739028128	1720739028182	OK	 
USER	Pokemon API Test	START	1720739028186
REQUEST		Get Pikachu	1720739028127	1720739028186	OK	 
USER	Pokemon API Test	START	1720739028190
USER	Pokemon API Test	END	1720739028191
USER	Pokemon API Test	END	1720739028191
USER	Pokemon API Test	START	1720739028191
USER	Pokemon API Test	END	1720739028191
USER	Pokemon API Test	START	1720739028191
USER	Pokemon API Test	START	1720739028192
USER	Pokemon API Test	START	1720739028194
REQUEST		Get Pikachu	1720739028139	1720739028197	OK	 
USER	Pokemon API Test	END	1720739028202
USER	Pokemon API Test	START	1720739028202
REQUEST		Get Pikachu	1720739028152	1720739028200	OK	 
REQUEST		Get Pikachu	1720739028181	1720739028221	OK	 
USER	Pokemon API Test	END	1720739028222
USER	Pokemon API Test	END	1720739028222
USER	Pokemon API Test	START	1720739028223
USER	Pokemon API Test	START	1720739028224
REQUEST		Get Pikachu	1720739028156	1720739028223	OK	 
USER	Pokemon API Test	END	1720739028228
USER	Pokemon API Test	START	1720739028228
REQUEST		Get Pikachu	1720739028192	1720739028231	OK	 
REQUEST		Get Pikachu	1720739028192	1720739028228	OK	 
REQUEST		Get Pikachu	1720739028203	1720739028233	OK	 
REQUEST		Get Pikachu	1720739028191	1720739028235	OK	 
USER	Pokemon API Test	END	1720739028240
USER	Pokemon API Test	START	1720739028240
USER	Pokemon API Test	END	1720739028240
USER	Pokemon API Test	START	1720739028240
USER	Pokemon API Test	END	1720739028241
USER	Pokemon API Test	START	1720739028242
USER	Pokemon API Test	END	1720739028244
USER	Pokemon API Test	START	1720739028247
REQUEST		Get Pikachu	1720739028194	1720739028242	OK	 
USER	Pokemon API Test	END	1720739028249
USER	Pokemon API Test	START	1720739028250
REQUEST		Get Pikachu	1720739028224	1720739028257	OK	 
USER	Pokemon API Test	END	1720739028262
USER	Pokemon API Test	START	1720739028262
REQUEST		Get Pikachu	1720739028240	1720739028262	OK	 
USER	Pokemon API Test	END	1720739028264
USER	Pokemon API Test	START	1720739028264
REQUEST		Get Pikachu	1720739028240	1720739028266	OK	 
USER	Pokemon API Test	END	1720739028270
USER	Pokemon API Test	START	1720739028270
REQUEST		Get Pikachu	1720739028226	1720739028265	OK	 
REQUEST		Get Pikachu	1720739028250	1720739028276	OK	 
USER	Pokemon API Test	END	1720739028277
USER	Pokemon API Test	START	1720739028277
USER	Pokemon API Test	END	1720739028277
REQUEST		Get Pikachu	1720739028247	1720739028285	OK	 
USER	Pokemon API Test	END	1720739028291
REQUEST		Get Pikachu	1720739028242	1720739028289	OK	 
USER	Pokemon API Test	END	1720739028294
USER	Pokemon API Test	START	1720739028294
USER	Pokemon API Test	START	1720739028296
REQUEST		Get Pikachu	1720739028240	1720739028276	OK	 
USER	Pokemon API Test	END	1720739028298
USER	Pokemon API Test	START	1720739028298
USER	Pokemon API Test	START	1720739028299
REQUEST		Get Pikachu	1720739028264	1720739028298	OK	 
USER	Pokemon API Test	END	1720739028304
USER	Pokemon API Test	START	1720739028304
REQUEST		Get Pikachu	1720739028191	1720739028312	OK	 
REQUEST		Get Pikachu	1720739028277	1720739028318	OK	 
REQUEST		Get Pikachu	1720739028296	1720739028322	OK	 
REQUEST		Get Pikachu	1720739028263	1720739028319	OK	 
USER	Pokemon API Test	END	1720739028323
USER	Pokemon API Test	START	1720739028323
USER	Pokemon API Test	END	1720739028324
USER	Pokemon API Test	END	1720739028325
USER	Pokemon API Test	START	1720739028325
USER	Pokemon API Test	END	1720739028329
REQUEST		Get Pikachu	1720739028271	1720739028332	OK	 
USER	Pokemon API Test	END	1720739028337
USER	Pokemon API Test	START	1720739028338
USER	Pokemon API Test	START	1720739028339
USER	Pokemon API Test	START	1720739028340
REQUEST		Get Pikachu	1720739028302	1720739028337	OK	 
USER	Pokemon API Test	END	1720739028347
REQUEST		Get Pikachu	1720739028295	1720739028343	OK	 
USER	Pokemon API Test	END	1720739028348
USER	Pokemon API Test	START	1720739028348
USER	Pokemon API Test	START	1720739028348
REQUEST		Get Pikachu	1720739028304	1720739028354	OK	 
USER	Pokemon API Test	END	1720739028360
USER	Pokemon API Test	START	1720739028361
REQUEST		Get Pikachu	1720739028298	1720739028364	OK	 
USER	Pokemon API Test	END	1720739028369
USER	Pokemon API Test	START	1720739028369
REQUEST		Get Pikachu	1720739028348	1720739028371	OK	 
USER	Pokemon API Test	END	1720739028372
REQUEST		Get Pikachu	1720739028323	1720739028372	OK	 
USER	Pokemon API Test	END	1720739028374
REQUEST		Get Pikachu	1720739028326	1720739028374	OK	 
USER	Pokemon API Test	END	1720739028379
USER	Pokemon API Test	START	1720739028379
USER	Pokemon API Test	START	1720739028379
REQUEST		Get Pikachu	1720739028339	1720739028367	OK	 
USER	Pokemon API Test	END	1720739028382
USER	Pokemon API Test	START	1720739028383
REQUEST		Get Pikachu	1720739028340	1720739028381	OK	 
USER	Pokemon API Test	END	1720739028385
USER	Pokemon API Test	START	1720739028385
REQUEST		Get Pikachu	1720739028338	1720739028384	OK	 
USER	Pokemon API Test	END	1720739028388
USER	Pokemon API Test	START	1720739028388
USER	Pokemon API Test	START	1720739028389
REQUEST		Get Pikachu	1720739028361	1720739028394	OK	 
REQUEST		Get Pikachu	1720739028191	1720739028390	OK	 
USER	Pokemon API Test	END	1720739028399
USER	Pokemon API Test	END	1720739028399
USER	Pokemon API Test	START	1720739028399
USER	Pokemon API Test	START	1720739028399
REQUEST		Get Pikachu	1720739028349	1720739028399	OK	 
USER	Pokemon API Test	END	1720739028403
USER	Pokemon API Test	START	1720739028403
REQUEST		Get Pikachu	1720739028370	1720739028405	OK	 
USER	Pokemon API Test	END	1720739028410
USER	Pokemon API Test	START	1720739028410
REQUEST		Get Pikachu	1720739028379	1720739028416	OK	 
USER	Pokemon API Test	END	1720739028416
USER	Pokemon API Test	START	1720739028417
REQUEST		Get Pikachu	1720739028383	1720739028415	OK	 
USER	Pokemon API Test	END	1720739028419
USER	Pokemon API Test	START	1720739028420
REQUEST		Get Pikachu	1720739028399	1720739028426	OK	 
REQUEST		Get Pikachu	1720739028379	1720739028427	OK	 
USER	Pokemon API Test	END	1720739028432
REQUEST		Get Pikachu	1720739028385	1720739028419	OK	 
USER	Pokemon API Test	START	1720739028436
USER	Pokemon API Test	END	1720739028437
USER	Pokemon API Test	END	1720739028437
USER	Pokemon API Test	START	1720739028437
REQUEST		Get Pikachu	1720739028403	1720739028434	OK	 
USER	Pokemon API Test	END	1720739028438
USER	Pokemon API Test	START	1720739028438
REQUEST		Get Pikachu	1720739028389	1720739028426	OK	 
USER	Pokemon API Test	END	1720739028439
USER	Pokemon API Test	START	1720739028440
USER	Pokemon API Test	START	1720739028440
REQUEST		Get Pikachu	1720739028400	1720739028438	OK	 
USER	Pokemon API Test	END	1720739028442
REQUEST		Get Pikachu	1720739028389	1720739028439	OK	 
USER	Pokemon API Test	END	1720739028447
USER	Pokemon API Test	START	1720739028447
USER	Pokemon API Test	START	1720739028447
REQUEST		Get Pikachu	1720739028429	1720739028454	OK	 
USER	Pokemon API Test	END	1720739028455
USER	Pokemon API Test	START	1720739028455
REQUEST		Get Pikachu	1720739028411	1720739028454	OK	 
USER	Pokemon API Test	END	1720739028459
USER	Pokemon API Test	START	1720739028459
REQUEST		Get Pikachu	1720739028441	1720739028463	OK	 
USER	Pokemon API Test	END	1720739028464
USER	Pokemon API Test	START	1720739028464
REQUEST		Get Pikachu	1720739028440	1720739028469	OK	 
USER	Pokemon API Test	END	1720739028474
REQUEST		Get Pikachu	1720739028417	1720739028470	OK	 
USER	Pokemon API Test	START	1720739028474
USER	Pokemon API Test	END	1720739028475
USER	Pokemon API Test	START	1720739028476
REQUEST		Get Pikachu	1720739028447	1720739028482	OK	 
USER	Pokemon API Test	END	1720739028488
REQUEST		Get Pikachu	1720739028439	1720739028488	OK	 
USER	Pokemon API Test	START	1720739028492
REQUEST		Get Pikachu	1720739028464	1720739028492	OK	 
USER	Pokemon API Test	END	1720739028493
USER	Pokemon API Test	END	1720739028493
REQUEST		Get Pikachu	1720739028447	1720739028481	OK	 
REQUEST		Get Pikachu	1720739028455	1720739028493	OK	 
USER	Pokemon API Test	END	1720739028498
USER	Pokemon API Test	START	1720739028499
USER	Pokemon API Test	START	1720739028504
USER	Pokemon API Test	END	1720739028504
REQUEST		Get Pikachu	1720739028439	1720739028499	OK	 
USER	Pokemon API Test	START	1720739028506
USER	Pokemon API Test	END	1720739028507
USER	Pokemon API Test	START	1720739028507
USER	Pokemon API Test	START	1720739028509
REQUEST		Get Pikachu	1720739028459	1720739028513	OK	 
USER	Pokemon API Test	END	1720739028519
REQUEST		Get Pikachu	1720739028442	1720739028510	OK	 
USER	Pokemon API Test	END	1720739028520
USER	Pokemon API Test	START	1720739028520
USER	Pokemon API Test	START	1720739028521
REQUEST		Get Pikachu	1720739028475	1720739028526	OK	 
USER	Pokemon API Test	END	1720739028529
USER	Pokemon API Test	START	1720739028529
REQUEST		Get Pikachu	1720739028499	1720739028529	OK	 
USER	Pokemon API Test	END	1720739028533
USER	Pokemon API Test	START	1720739028533
REQUEST		Get Pikachu	1720739028506	1720739028539	OK	 
USER	Pokemon API Test	END	1720739028541
USER	Pokemon API Test	START	1720739028541
REQUEST		Get Pikachu	1720739028507	1720739028541	OK	 
USER	Pokemon API Test	END	1720739028544
USER	Pokemon API Test	START	1720739028545
REQUEST		Get Pikachu	1720739028509	1720739028544	OK	 
USER	Pokemon API Test	END	1720739028548
USER	Pokemon API Test	START	1720739028549
REQUEST		Get Pikachu	1720739028492	1720739028547	OK	 
USER	Pokemon API Test	END	1720739028551
USER	Pokemon API Test	START	1720739028552
REQUEST		Get Pikachu	1720739028521	1720739028553	OK	 
USER	Pokemon API Test	END	1720739028554
USER	Pokemon API Test	START	1720739028554
REQUEST		Get Pikachu	1720739028476	1720739028549	OK	 
USER	Pokemon API Test	END	1720739028557
REQUEST		Get Pikachu	1720739028509	1720739028555	OK	 
USER	Pokemon API Test	END	1720739028562
USER	Pokemon API Test	START	1720739028562
REQUEST		Get Pikachu	1720739028533	1720739028557	OK	 
USER	Pokemon API Test	END	1720739028567
USER	Pokemon API Test	START	1720739028567
USER	Pokemon API Test	START	1720739028567
REQUEST		Get Pikachu	1720739028549	1720739028571	OK	 
USER	Pokemon API Test	END	1720739028572
USER	Pokemon API Test	START	1720739028572
REQUEST		Get Pikachu	1720739028520	1720739028572	OK	 
REQUEST		Get Pikachu	1720739028530	1720739028569	OK	 
USER	Pokemon API Test	END	1720739028578
USER	Pokemon API Test	START	1720739028578
REQUEST		Get Pikachu	1720739028541	1720739028578	OK	 
USER	Pokemon API Test	END	1720739028582
USER	Pokemon API Test	START	1720739028583
USER	Pokemon API Test	END	1720739028583
USER	Pokemon API Test	START	1720739028583
REQUEST		Get Pikachu	1720739028554	1720739028585	OK	 
USER	Pokemon API Test	END	1720739028590
USER	Pokemon API Test	START	1720739028590
REQUEST		Get Pikachu	1720739028549	1720739028588	OK	 
USER	Pokemon API Test	END	1720739028592
USER	Pokemon API Test	START	1720739028592
REQUEST		Get Pikachu	1720739028555	1720739028601	OK	 
USER	Pokemon API Test	END	1720739028605
USER	Pokemon API Test	START	1720739028605
REQUEST		Get Pikachu	1720739028574	1720739028603	OK	 
USER	Pokemon API Test	END	1720739028607
USER	Pokemon API Test	START	1720739028607
REQUEST		Get Pikachu	1720739028562	1720739028608	OK	 
REQUEST		Get Pikachu	1720739028590	1720739028612	OK	 
USER	Pokemon API Test	END	1720739028613
USER	Pokemon API Test	START	1720739028613
REQUEST		Get Pikachu	1720739028578	1720739028615	OK	 
USER	Pokemon API Test	END	1720739028618
USER	Pokemon API Test	START	1720739028619
USER	Pokemon API Test	END	1720739028624
USER	Pokemon API Test	START	1720739028625
REQUEST		Get Pikachu	1720739028592	1720739028630	OK	 
USER	Pokemon API Test	END	1720739028633
REQUEST		Get Pikachu	1720739028568	1720739028634	OK	 
REQUEST		Get Pikachu	1720739028584	1720739028634	OK	 
USER	Pokemon API Test	END	1720739028638
USER	Pokemon API Test	END	1720739028638
USER	Pokemon API Test	START	1720739028639
USER	Pokemon API Test	START	1720739028641
USER	Pokemon API Test	START	1720739028641
REQUEST		Get Pikachu	1720739028583	1720739028639	OK	 
USER	Pokemon API Test	END	1720739028643
USER	Pokemon API Test	START	1720739028645
REQUEST		Get Pikachu	1720739028583	1720739028642	OK	 
USER	Pokemon API Test	END	1720739028646
USER	Pokemon API Test	START	1720739028646
REQUEST		Get Pikachu	1720739028625	1720739028656	OK	 
USER	Pokemon API Test	END	1720739028657
USER	Pokemon API Test	START	1720739028659
REQUEST		Get Pikachu	1720739028645	1720739028664	OK	 
REQUEST		Get Pikachu	1720739028621	1720739028664	OK	 
USER	Pokemon API Test	END	1720739028680
REQUEST		Get Pikachu	1720739028605	1720739028665	OK	 
USER	Pokemon API Test	END	1720739028681
REQUEST		Get Pikachu	1720739028619	1720739028664	OK	 
USER	Pokemon API Test	END	1720739028681
USER	Pokemon API Test	END	1720739028681
USER	Pokemon API Test	START	1720739028681
USER	Pokemon API Test	START	1720739028682
REQUEST		Get Pikachu	1720739028642	1720739028683	OK	 
USER	Pokemon API Test	START	1720739028687
USER	Pokemon API Test	END	1720739028689
REQUEST		Get Pikachu	1720739028647	1720739028687	OK	 
USER	Pokemon API Test	END	1720739028690
USER	Pokemon API Test	START	1720739028690
USER	Pokemon API Test	START	1720739028692
REQUEST		Get Pikachu	1720739028626	1720739028692	OK	 
REQUEST		Get Pikachu	1720739028639	1720739028696	OK	 
USER	Pokemon API Test	END	1720739028700
USER	Pokemon API Test	START	1720739028700
REQUEST		Get Pikachu	1720739028641	1720739028697	OK	 
USER	Pokemon API Test	START	1720739028701
USER	Pokemon API Test	END	1720739028701
USER	Pokemon API Test	START	1720739028701
USER	Pokemon API Test	END	1720739028702
USER	Pokemon API Test	START	1720739028702
REQUEST		Get Pikachu	1720739028659	1720739028705	OK	 
USER	Pokemon API Test	END	1720739028710
USER	Pokemon API Test	START	1720739028710
REQUEST		Get Pikachu	1720739028690	1720739028715	OK	 
USER	Pokemon API Test	END	1720739028718
USER	Pokemon API Test	START	1720739028718
REQUEST		Get Pikachu	1720739028691	1720739028725	OK	 
USER	Pokemon API Test	END	1720739028726
REQUEST		Get Pikachu	1720739028681	1720739028726	OK	 
USER	Pokemon API Test	END	1720739028730
USER	Pokemon API Test	START	1720739028730
USER	Pokemon API Test	START	1720739028730
REQUEST		Get Pikachu	1720739028702	1720739028744	OK	 
USER	Pokemon API Test	END	1720739028745
REQUEST		Get Pikachu	1720739028710	1720739028740	OK	 
USER	Pokemon API Test	START	1720739028745
REQUEST		Get Pikachu	1720739028702	1720739028742	OK	 
REQUEST		Get Pikachu	1720739028701	1720739028742	OK	 
USER	Pokemon API Test	END	1720739028746
USER	Pokemon API Test	START	1720739028746
USER	Pokemon API Test	END	1720739028746
USER	Pokemon API Test	START	1720739028747
USER	Pokemon API Test	END	1720739028747
USER	Pokemon API Test	START	1720739028748
REQUEST		Get Pikachu	1720739028702	1720739028748	OK	 
REQUEST		Get Pikachu	1720739028701	1720739028750	OK	 
USER	Pokemon API Test	END	1720739028756
USER	Pokemon API Test	END	1720739028756
USER	Pokemon API Test	START	1720739028756
USER	Pokemon API Test	START	1720739028756
REQUEST		Get Pikachu	1720739028721	1720739028766	OK	 
REQUEST		Get Pikachu	1720739028730	1720739028776	OK	 
REQUEST		Get Pikachu	1720739028682	1720739028765	OK	 
USER	Pokemon API Test	END	1720739028780
USER	Pokemon API Test	END	1720739028780
USER	Pokemon API Test	START	1720739028780
USER	Pokemon API Test	END	1720739028780
USER	Pokemon API Test	START	1720739028786
REQUEST		Get Pikachu	1720739028747	1720739028783	OK	 
USER	Pokemon API Test	END	1720739028788
REQUEST		Get Pikachu	1720739028746	1720739028786	OK	 
USER	Pokemon API Test	END	1720739028790
USER	Pokemon API Test	START	1720739028791
USER	Pokemon API Test	START	1720739028795
REQUEST		Get Pikachu	1720739028730	1720739028795	OK	 
USER	Pokemon API Test	END	1720739028796
USER	Pokemon API Test	START	1720739028796
USER	Pokemon API Test	START	1720739028797
REQUEST		Get Pikachu	1720739028748	1720739028799	OK	 
USER	Pokemon API Test	END	1720739028803
REQUEST		Get Pikachu	1720739028746	1720739028799	OK	 
USER	Pokemon API Test	END	1720739028804
USER	Pokemon API Test	START	1720739028804
REQUEST		Get Pikachu	1720739028757	1720739028803	OK	 
USER	Pokemon API Test	END	1720739028807
USER	Pokemon API Test	START	1720739028807
USER	Pokemon API Test	START	1720739028807
REQUEST		Get Pikachu	1720739028757	1720739028808	OK	 
USER	Pokemon API Test	END	1720739028809
USER	Pokemon API Test	START	1720739028809
REQUEST		Get Pikachu	1720739028797	1720739028827	OK	 
USER	Pokemon API Test	END	1720739028829
REQUEST		Get Pikachu	1720739028790	1720739028824	OK	 
REQUEST		Get Pikachu	1720739028791	1720739028827	OK	 
REQUEST		Get Pikachu	1720739028797	1720739028828	OK	 
USER	Pokemon API Test	END	1720739028832
USER	Pokemon API Test	START	1720739028832
USER	Pokemon API Test	END	1720739028847
USER	Pokemon API Test	END	1720739028847
USER	Pokemon API Test	START	1720739028847
USER	Pokemon API Test	START	1720739028847
USER	Pokemon API Test	START	1720739028847
REQUEST		Get Pikachu	1720739028808	1720739028849	OK	 
USER	Pokemon API Test	END	1720739028850
REQUEST		Get Pikachu	1720739028809	1720739028842	OK	 
USER	Pokemon API Test	START	1720739028850
USER	Pokemon API Test	END	1720739028851
REQUEST		Get Pikachu	1720739028796	1720739028850	OK	 
USER	Pokemon API Test	END	1720739028854
USER	Pokemon API Test	START	1720739028854
REQUEST		Get Pikachu	1720739028804	1720739028846	OK	 
USER	Pokemon API Test	END	1720739028855
USER	Pokemon API Test	START	1720739028856
REQUEST		Get Pikachu	1720739028795	1720739028852	OK	 
USER	Pokemon API Test	END	1720739028858
USER	Pokemon API Test	START	1720739028858
REQUEST		Get Pikachu	1720739028807	1720739028855	OK	 
USER	Pokemon API Test	END	1720739028859
USER	Pokemon API Test	START	1720739028859
USER	Pokemon API Test	START	1720739028860
REQUEST		Get Pikachu	1720739028847	1720739028869	OK	 
USER	Pokemon API Test	END	1720739028870
USER	Pokemon API Test	START	1720739028870
REQUEST		Get Pikachu	1720739028847	1720739028885	OK	 
REQUEST		Get Pikachu	1720739028861	1720739028890	OK	 
REQUEST		Get Pikachu	1720739028858	1720739028892	OK	 
USER	Pokemon API Test	END	1720739028897
USER	Pokemon API Test	END	1720739028897
USER	Pokemon API Test	END	1720739028897
